symbol,open_datetime,open_price,order_type,volume,sl,tp,close_datetime,close_price,profit
EURUSD,2019-04-30 15:00:00,1.12195,buy,10000,1.1179045525586029,1.1259954474413971,2019-05-02 19:00:00,1.1179045525586029,-40.45447441397121
EURUSD,2019-05-03 12:00:00,1.11542,sell,10000,1.1174582089663967,1.1133817910336035,2019-05-03 17:00:00,1.1174582089663967,-20.382089663966152
EURUSD,2019-05-03 19:00:00,1.1195599999999999,buy,10000,1.11612893376229,1.1229910662377098,2019-05-09 16:00:00,1.1229910662377098,34.310662377099455
EURUSD,2019-05-09 17:00:00,1.12302,buy,10000,1.1192053331522913,1.1268346668477085,2019-05-15 14:00:00,1.1192053331522913,-38.146668477085925
EURUSD,2019-05-15 15:00:00,1.11838,sell,10000,1.1209980452231683,1.1157619547768316,2019-05-16 11:00:00,1.1209980452231683,-26.180452231683304
EURUSD,2019-05-16 15:00:00,1.11878,sell,10000,1.1205618153814865,1.1169981846185137,2019-05-17 12:00:00,1.1169981846185137,17.818153814863624
EURUSD,2019-05-17 17:00:00,1.116,sell,10000,1.117619707576322,1.1143802924236783,2019-05-21 17:00:00,1.117619707576322,-16.19707576321794
EURUSD,2019-05-23 09:00:00,1.11423,sell,10000,1.1160676483831864,1.1123923516168137,2019-05-23 18:00:00,1.1160676483831864,-18.37648383186341
EURUSD,2019-05-23 19:00:00,1.11822,buy,10000,1.1145405722697197,1.1218994277302803,2019-05-29 16:00:00,1.1145405722697197,-36.79427730280294
EURUSD,2019-05-29 17:00:00,1.11422,sell,10000,1.1166288671723357,1.1118111328276643,2019-05-31 20:00:00,1.1166288671723357,-24.088671723356825
EURUSD,2019-05-31 21:00:00,1.1172900000000001,buy,10000,1.1133575612225728,1.1212224387774274,2019-06-03 19:00:00,1.1212224387774274,39.324387774273276
EURUSD,2019-06-03 20:00:00,1.1243400000000001,buy,10000,1.1187656099931431,1.1299143900068571,2019-06-07 15:00:00,1.1299143900068571,55.74390006857
EURUSD,2019-06-07 16:00:00,1.13192,buy,10000,1.1269086257005487,1.1369313742994513,2019-06-14 13:00:00,1.1269086257005487,-50.1137429945131
EURUSD,2019-06-14 14:00:00,1.12592,sell,10000,1.127680794079467,1.124159205920533,2019-06-14 15:00:00,1.124159205920533,17.60794079467054
EURUSD,2019-06-14 16:00:00,1.12416,sell,10000,1.128142553895071,1.1201774461049292,2019-06-18 11:00:00,1.1201774461049292,39.825538950708506
EURUSD,2019-06-18 12:00:00,1.1185100000000001,sell,10000,1.122688288619815,1.1143317113801852,2019-06-19 21:00:00,1.122688288619815,-41.78288619814951
EURUSD,2019-06-20 03:00:00,1.12576,buy,10000,1.1204317016885528,1.1310882983114474,2019-06-21 10:00:00,1.1310882983114474,53.28298311447321
EURUSD,2019-06-21 14:00:00,1.13167,buy,10000,1.1293426399073607,1.1339973600926392,2019-06-21 19:00:00,1.1339973600926392,23.2736009263923
EURUSD,2019-06-21 20:00:00,1.13616,buy,10000,1.1304694659624632,1.141850534037537,2019-07-01 19:00:00,1.1304694659624632,-56.90534037536832
EURUSD,2019-07-01 20:00:00,1.1283400000000001,sell,10000,1.1349153827985905,1.1217646172014097,2019-07-05 18:00:00,1.1217646172014097,65.7538279859038
EURUSD,2019-07-08 17:00:00,1.12148,sell,10000,1.1230261309097491,1.119933869090251,2019-07-09 11:00:00,1.119933869090251,15.461309097490883
EURUSD,2019-07-10 09:00:00,1.12126,buy,10000,1.1204972866989744,1.1220227133010254,2019-07-10 11:00:00,1.1220227133010254,7.627133010255083
EURUSD,2019-07-10 12:00:00,1.12238,buy,10000,1.120637446293032,1.124122553706968,2019-07-10 15:00:00,1.124122553706968,17.425537069679642
EURUSD,2019-07-10 16:00:00,1.12391,buy,10000,1.1202530815387548,1.1275669184612451,2019-07-11 06:00:00,1.1275669184612451,36.56918461245162
EURUSD,2019-07-15 14:00:00,1.12634,sell,10000,1.1275685781257987,1.125111421874201,2019-07-16 10:00:00,1.125111421874201,12.28578125798796
EURUSD,2019-07-16 11:00:00,1.12452,sell,10000,1.1259214409879625,1.1231185590120374,2019-07-16 13:00:00,1.1231185590120374,14.014409879625767
EURUSD,2019-07-16 14:00:00,1.1222,sell,10000,1.1259432609974938,1.1184567390025064,2019-07-18 21:00:00,1.1259432609974938,-37.432609974936696
EURUSD,2019-07-18 22:00:00,1.12756,buy,10000,1.1228271516309107,1.132292848369089,2019-07-19 15:00:00,1.1228271516309107,-47.3284836908916
EURUSD,2019-07-22 14:00:00,1.12083,sell,10000,1.1221251342139513,1.1195348657860487,2019-07-22 16:00:00,1.1221251342139513,-12.951342139513322
EURUSD,2019-07-23 04:00:00,1.11996,sell,10000,1.1220589954365532,1.117861004563447,2019-07-23 12:00:00,1.117861004563447,20.989954365531194
EURUSD,2019-07-23 16:00:00,1.11605,sell,10000,1.1205724123453753,1.1115275876546247,2019-07-25 14:00:00,1.1115275876546247,45.22412345375315
EURUSD,2019-07-25 15:00:00,1.11545,buy,10000,1.1130907251335944,1.1178092748664057,2019-07-25 16:00:00,1.1178092748664057,23.592748664056362
EURUSD,2019-07-26 13:00:00,1.11316,sell,10000,1.1149271549392923,1.1113928450607076,2019-07-30 14:00:00,1.1149271549392923,-17.67154939292359
EURUSD,2019-07-30 15:00:00,1.1154,buy,10000,1.1138820918998456,1.1169179081001543,2019-07-30 17:00:00,1.1138820918998456,-15.17908100154397
EURUSD,2019-07-31 16:00:00,1.11418,sell,10000,1.1155764601867382,1.1127835398132617,2019-07-31 21:00:00,1.1127835398132617,13.964601867382243
EURUSD,2019-07-31 22:00:00,1.10696,sell,10000,1.1139486099815483,1.0999713900184516,2019-08-05 11:00:00,1.1139486099815483,-69.88609981548377
EURUSD,2019-08-05 12:00:00,1.1149,buy,10000,1.1109483089561878,1.1188516910438122,2019-08-05 18:00:00,1.1188516910438122,39.51691043812211
EURUSD,2019-08-07 16:00:00,1.12344,buy,10000,1.120011817613637,1.1268681823863629,2019-08-07 23:00:00,1.120011817613637,-34.28182386362888
EURUSD,2019-08-08 14:00:00,1.11882,sell,10000,1.121303369103808,1.116336630896192,2019-08-09 18:00:00,1.121303369103808,-24.833691038079753
EURUSD,2019-08-12 10:00:00,1.1167799999999999,sell,10000,1.1198339243089344,1.1137260756910654,2019-08-12 15:00:00,1.1198339243089344,-30.539243089344748
EURUSD,2019-08-14 14:00:00,1.1184,buy,10000,1.1171849132582576,1.1196150867417425,2019-08-14 16:00:00,1.1171849132582576,-12.150867417424216
EURUSD,2019-08-14 17:00:00,1.11486,sell,10000,1.1171787108488305,1.1125412891511695,2019-08-15 16:00:00,1.1125412891511695,23.187108488305075
EURUSD,2019-08-15 17:00:00,1.11074,sell,10000,1.1143407167050412,1.107139283294959,2019-08-22 13:00:00,1.107139283294959,36.007167050411404
EURUSD,2019-08-23 12:00:00,1.10597,sell,10000,1.1082745960373226,1.1036654039626772,2019-08-23 17:00:00,1.1082745960373226,-23.045960373226926
EURUSD,2019-08-23 18:00:00,1.11473,buy,10000,1.1085689303730704,1.1208910696269296,2019-08-28 14:00:00,1.1085689303730704,-61.61069626929638
EURUSD,2019-08-28 15:00:00,1.10816,sell,10000,1.109088287047519,1.1072317129524811,2019-08-29 15:00:00,1.1072317129524811,9.282870475189053
EURUSD,2019-08-29 16:00:00,1.10628,sell,10000,1.1079933146546201,1.1045666853453797,2019-08-30 05:00:00,1.1045666853453797,17.133146546202127
EURUSD,2019-08-30 17:00:00,1.10123,sell,10000,1.104559800491952,1.097900199508048,2019-08-30 20:00:00,1.097900199508048,33.29800491951973
EURUSD,2019-09-02 12:00:00,1.09591,sell,10000,1.099072650911781,1.092747349088219,2019-09-04 10:00:00,1.099072650911781,-31.626509117810286
EURUSD,2019-09-04 11:00:00,1.10074,buy,10000,1.0972111021550206,1.1042688978449795,2019-09-05 12:00:00,1.1042688978449795,35.288978449794506
EURUSD,2019-09-05 13:00:00,1.10564,buy,10000,1.1033262755587856,1.1079537244412143,2019-09-05 16:00:00,1.1079537244412143,23.1372444121436
EURUSD,2019-09-06 14:00:00,1.10224,sell,10000,1.1039035171207205,1.1005764828792797,2019-09-06 15:00:00,1.1039035171207205,-16.63517120720437
EURUSD,2019-09-06 16:00:00,1.10503,buy,10000,1.1031125458901023,1.1069474541098976,2019-09-06 21:00:00,1.1031125458901023,-19.174541098976317
EURUSD,2019-09-09 15:00:00,1.10433,buy,10000,1.1024121969805425,1.1062478030194576,2019-09-11 12:00:00,1.1024121969805425,-19.178030194575424
EURUSD,2019-09-11 13:00:00,1.10076,sell,10000,1.1042133635777922,1.0973066364222077,2019-09-12 14:00:00,1.0973066364222077,34.533635777922456
EURUSD,2019-09-12 15:00:00,1.09458,sell,10000,1.100342029864403,1.0888179701355971,2019-09-12 16:00:00,1.100342029864403,-57.62029864402996
EURUSD,2019-09-12 18:00:00,1.10734,buy,10000,1.0998702409677164,1.1148097590322836,2019-09-16 17:00:00,1.0998702409677164,-74.6975903228364
EURUSD,2019-09-17 13:00:00,1.10246,buy,10000,1.1002957169656067,1.1046242830343933,2019-09-17 17:00:00,1.1046242830343933,21.642830343933106
EURUSD,2019-09-17 18:00:00,1.10634,buy,10000,1.1014323556137993,1.111247644386201,2019-09-20 17:00:00,1.1014323556137993,-49.076443862008375
EURUSD,2019-09-20 18:00:00,1.10028,sell,10000,1.1051279507065404,1.0954320492934595,2019-09-25 18:00:00,1.0954320492934595,48.47950706540427
EURUSD,2019-09-25 19:00:00,1.0943100000000001,sell,10000,1.1005481140874964,1.0880718859125038,2019-10-01 09:00:00,1.0880718859125038,62.38114087496305
EURUSD,2019-10-01 17:00:00,1.09161,buy,10000,1.089318149736272,1.0939018502637279,2019-10-02 03:00:00,1.0939018502637279,22.918502637279126
EURUSD,2019-10-02 19:00:00,1.09583,buy,10000,1.0922087547939912,1.099451245206009,2019-10-07 15:00:00,1.099451245206009,36.21245206008928
EURUSD,2019-10-08 17:00:00,1.0955,sell,10000,1.0980391453183131,1.0929608546816867,2019-10-09 11:00:00,1.0980391453183131,-25.391453183132295
EURUSD,2019-10-09 12:00:00,1.0982,buy,10000,1.0953008322882034,1.1010991677117967,2019-10-10 10:00:00,1.1010991677117967,28.991677117966574
EURUSD,2019-10-10 11:00:00,1.10176,buy,10000,1.0977464340569616,1.1057735659430385,2019-10-16 18:00:00,1.1057735659430385,40.13565943038478
EURUSD,2019-10-16 19:00:00,1.1081,buy,10000,1.1035671148957003,1.1126328851043,2019-10-17 18:00:00,1.1126328851043,45.32885104299833
EURUSD,2019-10-18 14:00:00,1.11431,buy,10000,1.1127193030323617,1.1159006969676382,2019-10-18 21:00:00,1.1159006969676382,15.906969676382499
EURUSD,2019-10-21 17:00:00,1.11458,sell,10000,1.116306358732884,1.1128536412671157,2019-10-22 15:00:00,1.1128536412671157,17.263587328841812
EURUSD,2019-10-22 21:00:00,1.11237,sell,10000,1.115057574919552,1.1096824250804482,2019-10-25 16:00:00,1.1096824250804482,26.875749195518495
EURUSD,2019-10-25 18:00:00,1.10811,sell,10000,1.110776175854066,1.105443824145934,2019-10-29 17:00:00,1.110776175854066,-26.66175854066033
EURUSD,2019-10-29 18:00:00,1.11166,buy,10000,1.108855150299459,1.1144648497005412,2019-10-30 23:00:00,1.1144648497005412,28.048497005410677
EURUSD,2019-10-31 00:00:00,1.11519,buy,10000,1.1111582636951014,1.1192217363048984,2019-11-05 14:00:00,1.1111582636951014,-40.31736304898503
EURUSD,2019-11-05 15:00:00,1.10994,sell,10000,1.1124687681108776,1.1074112318891223,2019-11-05 17:00:00,1.1074112318891223,25.28768110877655
EURUSD,2019-11-05 18:00:00,1.10698,sell,10000,1.1127457372743175,1.1012142627256827,2019-11-12 19:00:00,1.1012142627256827,57.65737274317395
EURUSD,2019-11-13 18:00:00,1.10032,sell,10000,1.1012877781118948,1.099352221888105,2019-11-14 13:00:00,1.099352221888105,9.67778111894857
EURUSD,2019-11-14 18:00:00,1.10152,buy,10000,1.0997132468784463,1.1033267531215538,2019-11-15 14:00:00,1.1033267531215538,18.067531215537613
EURUSD,2019-11-15 15:00:00,1.1042,buy,10000,1.1024611362602235,1.1059388637397767,2019-11-18 04:00:00,1.1059388637397767,17.388637397766082
EURUSD,2019-11-18 16:00:00,1.10672,buy,10000,1.1054819046884723,1.1079580953115276,2019-11-18 17:00:00,1.1079580953115276,12.380953115276316
EURUSD,2019-11-18 18:00:00,1.10794,buy,10000,1.1056749367383252,1.1102050632616747,2019-11-22 14:00:00,1.1056749367383252,-22.65063261674749
EURUSD,2019-11-22 16:00:00,1.10464,sell,10000,1.106296125710472,1.1029838742895282,2019-11-22 18:00:00,1.1029838742895282,16.561257104719118
EURUSD,2019-11-22 19:00:00,1.10237,sell,10000,1.1064282208962246,1.0983117791037755,2019-12-02 17:00:00,1.1064282208962246,-40.5822089622454
EURUSD,2019-12-02 18:00:00,1.10758,buy,10000,1.1020910287848888,1.1130689712151112,2019-12-11 21:00:00,1.1130689712151112,54.8897121511116
EURUSD,2019-12-11 22:00:00,1.11388,buy,10000,1.108827670391369,1.1189323296086309,2019-12-20 16:00:00,1.108827670391369,-50.5232960863089
EURUSD,2019-12-20 17:00:00,1.10864,sell,10000,1.1125087635724535,1.1047712364275466,2019-12-27 09:00:00,1.1125087635724535,-38.68763572453471
EURUSD,2019-12-27 10:00:00,1.11328,buy,10000,1.1097254900403528,1.1168345099596473,2019-12-27 18:00:00,1.1168345099596473,35.54509959647234
EURUSD,2019-12-30 18:00:00,1.12162,buy,10000,1.1187632418076285,1.1244767581923716,2020-01-02 13:00:00,1.1187632418076285,-28.567581923715224
EURUSD,2020-01-02 16:00:00,1.1174,sell,10000,1.1217155379918682,1.1130844620081317,2020-01-03 13:00:00,1.1130844620081317,43.15537991868234
EURUSD,2020-01-06 11:00:00,1.11934,buy,10000,1.116747887520508,1.121932112479492,2020-01-07 15:00:00,1.116747887520508,-25.921124794920924
EURUSD,2020-01-07 16:00:00,1.11478,sell,10000,1.1186670932179985,1.1108929067820017,2020-01-08 23:00:00,1.1108929067820017,38.87093217998405
EURUSD,2020-01-09 11:00:00,1.10994,sell,10000,1.1115750550451662,1.1083049449548337,2020-01-10 18:00:00,1.1115750550451662,-16.35055045166256
EURUSD,2020-01-10 19:00:00,1.11224,buy,10000,1.1099046503697736,1.1145753496302262,2020-01-15 13:00:00,1.1145753496302262,23.35349630226302
EURUSD,2020-01-15 15:00:00,1.11492,buy,10000,1.1129136065346656,1.1169263934653342,2020-01-17 11:00:00,1.1129136065346656,-20.063934653342663
EURUSD,2020-01-17 12:00:00,1.11162,sell,10000,1.113216926324265,1.110023073675735,2020-01-17 17:00:00,1.110023073675735,15.969263242650023
EURUSD,2020-01-20 12:00:00,1.10842,sell,10000,1.109543310310276,1.1072966896897238,2020-01-20 22:00:00,1.109543310310276,-11.233103102761266
EURUSD,2020-01-21 12:00:00,1.11038,buy,10000,1.1087598691571652,1.1120001308428347,2020-01-21 22:00:00,1.1087598691571652,-16.20130842834744
EURUSD,2020-01-22 16:00:00,1.10735,sell,10000,1.108717552558575,1.105982447441425,2020-01-22 21:00:00,1.108717552558575,-13.675525585750137
EURUSD,2020-01-23 16:00:00,1.10694,sell,10000,1.1086766885459858,1.1052033114540143,2020-01-23 17:00:00,1.1052033114540143,17.36688545985743
EURUSD,2020-01-23 18:00:00,1.10411,sell,10000,1.1084447366520422,1.0997752633479576,2020-01-29 15:00:00,1.0997752633479576,43.34736652042315
EURUSD,2020-01-30 17:00:00,1.10356,buy,10000,1.1014536380203461,1.105666361979654,2020-01-31 16:00:00,1.105666361979654,21.0636197965397
EURUSD,2020-01-31 17:00:00,1.10806,buy,10000,1.1034435234727848,1.1126764765272152,2020-02-05 04:00:00,1.1034435234727848,-46.16476527215197
EURUSD,2020-02-05 11:00:00,1.1026,sell,10000,1.1040678709071419,1.1011321290928582,2020-02-05 16:00:00,1.1011321290928582,14.678709071418439
EURUSD,2020-02-05 17:00:00,1.10022,sell,10000,1.1043024953669316,1.0961375046330684,2020-02-07 10:00:00,1.0961375046330684,40.82495366931616
EURUSD,2020-02-07 11:00:00,1.09544,sell,10000,1.097956856592015,1.092923143407985,2020-02-10 16:00:00,1.092923143407985,25.1685659201506
EURUSD,2020-02-10 17:00:00,1.09242,sell,10000,1.0950747702842993,1.0897652297157006,2020-02-12 17:00:00,1.0897652297157006,26.547702842993903
EURUSD,2020-02-12 18:00:00,1.08924,sell,10000,1.0916641445043276,1.0868158554956724,2020-02-12 21:00:00,1.0868158554956724,24.241445043275966
EURUSD,2020-02-13 13:00:00,1.08579,sell,10000,1.0880052896326413,1.0835747103673588,2020-02-14 05:00:00,1.0835747103673588,22.15289632641282
EURUSD,2020-02-14 15:00:00,1.08552,buy,10000,1.0840170573606231,1.087022942639377,2020-02-14 18:00:00,1.0840170573606231,-15.029426393768919
EURUSD,2020-02-17 17:00:00,1.08296,sell,10000,1.084260014068095,1.081659985931905,2020-02-18 14:00:00,1.081659985931905,13.000140680949901
EURUSD,2020-02-18 15:00:00,1.08022,sell,10000,1.0826040092277962,1.0778359907722037,2020-02-21 16:00:00,1.0826040092277962,-23.840092277962466
EURUSD,2020-02-21 17:00:00,1.08496,buy,10000,1.0798434083355073,1.0900765916644926,2020-02-27 03:00:00,1.0900765916644926,51.16591664492631
EURUSD,2020-02-27 04:00:00,1.09105,buy,10000,1.087153816847662,1.0949461831523382,2020-02-27 14:00:00,1.0949461831523382,38.96183152338084
EURUSD,2020-02-27 15:00:00,1.09767,buy,10000,1.089146229846451,1.106193770153549,2020-03-02 02:00:00,1.106193770153549,85.23770153548993
EURUSD,2020-03-02 13:00:00,1.11192,buy,10000,1.1029559408424972,1.1208840591575029,2020-03-05 19:00:00,1.1208840591575029,89.64059157502868
EURUSD,2020-03-06 10:00:00,1.12723,buy,10000,1.1207720750642596,1.1336879249357403,2020-03-06 16:00:00,1.1336879249357403,64.57924935740378
EURUSD,2020-03-09 04:00:00,1.14273,buy,10000,1.1297222495167478,1.1557377504832522,2020-03-10 21:00:00,1.1297222495167478,-130.077504832522
EURUSD,2020-03-11 19:00:00,1.12689,sell,10000,1.1338335472507985,1.1199464527492013,2020-03-12 17:00:00,1.1199464527492013,69.43547250798599
EURUSD,2020-03-12 18:00:00,1.1082,sell,10000,1.125764384860529,1.0906356151394712,2020-03-18 17:00:00,1.0906356151394712,175.64384860528915
EURUSD,2020-03-18 18:00:00,1.0832600000000001,sell,10000,1.0996194245410995,1.0669005754589007,2020-03-19 19:00:00,1.0669005754589007,163.59424541099398
EURUSD,2020-03-23 15:00:00,1.0779,buy,10000,1.0679534782065676,1.0878465217934326,2020-03-24 13:00:00,1.0878465217934326,99.46521793432473
EURUSD,2020-03-25 19:00:00,1.08501,buy,10000,1.0798225655109976,1.0901974344890024,2020-03-26 03:00:00,1.0901974344890024,51.87434489002385
EURUSD,2020-03-26 17:00:00,1.09916,buy,10000,1.0888556682588724,1.1094643317411275,2020-03-27 20:00:00,1.1094643317411275,103.04331741127548
EURUSD,2020-03-27 21:00:00,1.11184,buy,10000,1.1005785474083376,1.1231014525916623,2020-03-31 09:00:00,1.1005785474083376,-112.61452591662335
EURUSD,2020-03-31 11:00:00,1.09792,sell,10000,1.103089775394737,1.092750224605263,2020-03-31 22:00:00,1.103089775394737,-51.69775394737064
EURUSD,2020-04-01 12:00:00,1.09333,sell,10000,1.1024403856871567,1.084219614312843,2020-04-02 19:00:00,1.084219614312843,91.1038568715683
EURUSD,2020-04-02 20:00:00,1.08259,sell,10000,1.0949766845315434,1.0702033154684565,2020-04-10 17:00:00,1.0949766845315434,-123.86684531543457
EURUSD,2020-04-13 09:00:00,1.0962,buy,10000,1.0936142913523725,1.0987857086476276,2020-04-13 11:00:00,1.0936142913523725,-25.85708647627527
EURUSD,2020-04-13 13:00:00,1.0914,sell,10000,1.0943242889823863,1.0884757110176135,2020-04-14 05:00:00,1.0943242889823863,-29.242889823863916
EURUSD,2020-04-14 14:00:00,1.09637,buy,10000,1.0917669370609469,1.1009730629390533,2020-04-15 13:00:00,1.0917669370609469,-46.030629390532155
EURUSD,2020-04-15 15:00:00,1.08605,sell,10000,1.096553542560288,1.075546457439712,2020-04-24 09:00:00,1.075546457439712,105.0354256028796
EURUSD,2020-04-24 15:00:00,1.08031,buy,10000,1.075645791063981,1.0849742089360193,2020-04-27 11:00:00,1.0849742089360193,46.64208936019154
EURUSD,2020-04-28 11:00:00,1.08502,buy,10000,1.082358032781407,1.0876819672185931,2020-04-28 13:00:00,1.0876819672185931,26.6196721859302
EURUSD,2020-04-28 14:00:00,1.08863,buy,10000,1.0823597372883664,1.0949002627116335,2020-04-28 23:00:00,1.0823597372883664,-62.70262711633556
EURUSD,2020-04-29 10:00:00,1.08702,buy,10000,1.082816782435564,1.0912232175644363,2020-04-30 17:00:00,1.0912232175644363,42.03217564436201
EURUSD,2020-04-30 18:00:00,1.09334,buy,10000,1.0860870991103384,1.1005929008896616,2020-05-01 17:00:00,1.1005929008896616,72.52900889661574
EURUSD,2020-05-04 19:00:00,1.09003,sell,10000,1.0949798313368213,1.0850801686631788,2020-05-05 11:00:00,1.0850801686631788,49.498313368212536
EURUSD,2020-05-05 12:00:00,1.08504,sell,10000,1.09048643978351,1.0795935602164901,2020-05-06 12:00:00,1.0795935602164901,54.464397835098936
EURUSD,2020-05-07 16:00:00,1.07786,sell,10000,1.079464236168179,1.076255763831821,2020-05-07 18:00:00,1.079464236168179,-16.04236168178952
EURUSD,2020-05-07 20:00:00,1.08308,buy,10000,1.0795658732088385,1.0865941267911616,2020-05-08 17:00:00,1.0865941267911616,35.14126791161587
EURUSD,2020-05-11 11:00:00,1.0818,sell,10000,1.0851730078330017,1.0784269921669984,2020-05-12 15:00:00,1.0851730078330017,-33.73007833001651
EURUSD,2020-05-12 16:00:00,1.08774,buy,10000,1.0812596822081462,1.0942203177918537,2020-05-14 04:00:00,1.0812596822081462,-64.80317791853763
EURUSD,2020-05-14 13:00:00,1.07916,sell,10000,1.0818723908659555,1.0764476091340442,2020-05-15 15:00:00,1.0818723908659555,-27.123908659556495
EURUSD,2020-05-15 16:00:00,1.08378,buy,10000,1.0804150148590008,1.087144985140999,2020-05-18 18:00:00,1.087144985140999,33.64985140999144
EURUSD,2020-05-18 19:00:00,1.0909200000000001,buy,10000,1.0822905136611167,1.0995494863388835,2020-05-21 15:00:00,1.0995494863388835,86.29486338883385
